#OPEN_EXPORT: 2020.4.14.1354
#Datum vytvoøení souboru: 15.04.2020 13:20
#Stažením publikovaných dat souhlasíte s podmínkami užití tìchto dat.

METADATA
Stanice ID;Jméno stanice;Zaèátek mìøení;Konec mìøení;Zemìpisná délka;Zemìpisná šíøka;Nadmoøská výška
B1HODO01;Hodonín;01.01.1961;31.08.1971;17,1317;48,8575;180
B1HODO01;Hodonín;01.09.1971;31.12.1972;17,1358;48,8536;180
B1HODO01;Hodonín;01.01.1973;30.06.1977;17,1206;48,8456;160
B1HODO01;Hodonín;01.07.1977;31.07.1978;17,1208;48,8564;187
B1HODO01;Hodonín;01.11.1978;30.06.1980;17,1419;48,8658;186
B1HODO01;Hodonín;01.05.1981;30.04.1986;17,1403;48,8594;164
B1HODO01;Hodonín;01.09.1986;29.02.1992;17,1444;48,8628;164
B1HODO01;Hodonín;01.08.1992;09.06.2003;17,0972;48,8314;161
B1HODO01;Hodonín;10.06.2003;30.11.2017;17,1456;48,8617;174
B1HODO01;Hodonín;01.12.2017;31.12.2019;17,104872;48,854292;172

PØÍSTROJE
Pøístroj;Zaèátek mìøení;Konec mìøení;Výška pøístroje
Anemoindikátor;01.01.1961;31.07.1978;10
Anemoindikátor;01.11.1978;30.06.1980;10

PRVEK
Prùmìrná denní rychlost vìtru [F.AVG, m/s]

Popis:
Hodnota - hodnota prvku
Pøíznak - rozšiøující informace o hodnotì

DATA
Rok;Mìsíc;Den;Hodnota;Pøíznak
1974;08;30;2,7;
1974;08;31;3,3;
1974;09;1;1,7;
1974;09;2;2;
1974;09;3;2;
1974;09;4;1,7;
1974;09;5;1,7;
1974;09;6;3,3;
1974;09;7;1;
1974;09;8;1;
1974;09;9;2,7;
1974;09;10;1,7;
1974;09;11;2;
1974;09;12;4;
1974;09;13;1;
1974;09;14;1,7;
1974;09;15;2;
1974;09;16;2,3;
1974;09;17;4;
1974;09;18;3,3;
1974;09;19;4;
1974;09;20;2,7;
1974;09;21;2,7;
1974;09;22;2,7;
1974;09;23;1,7;
1974;09;24;2;
1974;09;25;1;
1974;09;26;1,3;
1974;09;27;2,3;
1974;09;28;2,3;
1974;09;29;3,3;
1974;09;30;1,7;
1974;10;1;2;
1974;10;2;1,3;
1974;10;3;2,7;
1974;10;4;2;
1974;10;5;1;
1974;10;6;1,3;
1974;10;7;4;
1974;10;8;1,3;
1974;10;9;1;
1974;10;10;2;
1974;10;11;2;
1974;10;12;1,3;
1974;10;13;2;
1974;10;14;1;
1974;10;15;1,7;
1974;10;16;2;
1974;10;17;3,3;
1974;10;18;2,3;
1974;10;19;3,3;
1974;10;20;4;
1974;10;21;3,3;
1974;10;22;4;
1974;10;23;2,3;
1974;10;24;1,7;
1974;10;25;1,7;
1974;10;26;2,3;
1974;10;27;2,3;
1974;10;28;3;
1974;10;29;1,3;
1974;10;30;1,3;
1974;10;31;1,3;
1974;11;1;2,3;
1974;11;2;4;
1974;11;3;2,3;
1974;11;4;1;
1974;11;5;2,3;
1974;11;6;2,7;
1974;11;7;1,3;
1974;11;8;1,7;
1974;11;9;1;
1974;11;10;1,7;
1974;11;11;1,7;
1974;11;12;1,7;
1974;11;13;2,7;
1974;11;14;4,7;
1974;11;15;3,3;
1974;11;16;2,3;
1974;11;17;2;
1974;11;18;2,3;
1974;11;19;2,3;
1974;11;20;1,7;
1974;11;21;1;
1974;11;22;1;
1974;11;23;2;
1974;11;24;2;
1974;11;25;3,3;
1974;11;26;1,7;
1974;11;27;1,7;
1974;11;28;2,7;
1974;11;29;3,3;
1974;11;30;1,7;
1974;12;1;1;
1974;12;2;1;
1974;12;3;1,7;
1974;12;4;1,3;
1974;12;5;3,3;
1974;12;6;1,7;
1974;12;7;2,3;
1974;12;8;2,7;
1974;12;9;1,3;
1974;12;10;2;
1974;12;11;2,7;
1974;12;12;1,3;
1974;12;13;2,7;
1974;12;14;3;
1974;12;15;1,3;
1974;12;16;1;
1974;12;17;3;
1974;12;18;1,7;
1974;12;19;2,7;
1974;12;20;1,3;
1974;12;21;1,3;
1974;12;22;1;
1974;12;23;2;
1974;12;24;3,3;
1974;12;25;1;
1974;12;26;1,3;
1974;12;27;1,7;
1974;12;28;1,7;
1974;12;29;4;
1974;12;30;4;
1974;12;31;1,7;
1975;01;1;1,7;
1975;01;2;1,7;
1975;01;3;1,3;
1975;01;4;2,7;
1975;01;5;2,7;
1975;01;6;2;
1975;01;7;2,7;
1975;01;8;2,7;
1975;01;9;2,7;
1975;01;10;2,7;
1975;01;11;1,3;
1975;01;12;1;
1975;01;13;1,7;
1975;01;14;4;
1975;01;15;2,7;
1975;01;16;4;
1975;01;17;2,7;
1975;01;18;1,3;
1975;01;19;3,3;
1975;01;20;1,3;
1975;01;21;1,3;
1975;01;22;1,3;
1975;01;23;1,7;
1975;01;24;1,7;
1975;01;25;1;
1975;01;26;1,7;
1975;01;27;3;
1975;01;28;1;
1975;01;29;2,3;
1975;01;30;1;
1975;01;31;1;
1975;02;1;1,3;
1975;02;2;1,7;
1975;02;3;4,7;
1975;02;4;2,7;
1975;02;5;1,7;
1975;02;6;1,7;
1975;02;7;2,3;
1975;02;8;2,3;
1975;02;9;1;
1975;02;10;1,3;
1975;02;11;1,3;
1975;02;12;1,3;
1975;02;13;1;
1975;02;14;1,7;
1975;02;15;4;
1975;02;16;4,7;
1975;02;17;2;
1975;02;18;2,7;
1975;02;19;2,3;
1975;02;20;3,3;
1975;02;21;1,7;
1975;02;22;1;
1975;02;23;1,3;
1975;02;24;1;
1975;02;25;4,7;
1975;02;26;4,7;
1975;02;27;1,3;
1975;02;28;1;
1975;03;1;1;
1975;03;2;1;
1975;03;3;2;
1975;03;4;4,7;
1975;03;5;3,3;
1975;03;6;1,7;
1975;03;7;1,3;
1975;03;8;1,3;
1975;03;9;4,7;
1975;03;10;2,7;
1975;03;11;1,7;
1975;03;12;2;
1975;03;13;1,7;
1975;03;14;2,7;
1975;03;15;1,3;
1975;03;16;1;
1975;03;17;3,3;
1975;03;18;2,7;
1975;03;19;4;
1975;03;20;4;
1975;03;21;4,7;
1975;03;22;2;
1975;03;23;1,3;
1975;03;24;1,3;
1975;03;25;1,7;
1975;03;26;4,7;
1975;03;27;1,7;
1975;03;28;1,3;
1975;03;29;3,3;
1975;03;30;1,7;
1975;03;31;2;
1975;04;1;1,3;
1975;04;2;1;
1975;04;3;3;
1975;04;4;2,7;
1975;04;5;3,7;
1975;04;6;3,3;
1975;04;7;1,7;
1975;04;8;1,7;
1975;04;9;1;
1975;04;10;2,7;
1975;04;11;5,3;
1975;04;12;3,3;
1975;04;13;3,3;
1975;04;14;1,3;
1975;04;15;1;
1975;04;16;2,3;
1975;04;17;1,3;
1975;04;18;2;
1975;04;19;1,7;
1975;04;20;1;
1975;04;21;1,3;
1975;04;22;2,7;
1975;04;23;1,7;
1975;04;24;1,7;
1975;04;25;2,7;
1975;04;26;2,3;
1975;04;27;1,3;
1975;04;28;1;
1975;04;29;1,3;
1975;04;30;1,7;
1975;05;1;4;
1975;05;2;2,3;
1975;05;3;2;
1975;05;4;4;
1975;05;5;3,3;
1975;05;6;2,7;
1975;05;7;2,3;
1975;05;8;3;
1975;05;9;2;
1975;05;10;1;
1975;05;11;2;
1975;05;12;2;
1975;05;13;2,7;
1975;05;14;1,3;
1975;05;15;1,7;
1975;05;16;1,7;
1975;05;17;1,3;
1975;05;18;1;
1975;05;19;1,3;
1975;05;20;1,7;
1975;05;21;1,7;
1975;05;22;2;
1975;05;23;1,7;
1975;05;24;4;
1975;05;25;2,3;
1975;05;26;1,3;
1975;05;27;3,3;
1975;05;28;2,7;
1975;05;29;2;
1975;05;30;1,3;
1975;05;31;2,7;
1975;06;1;2;
1975;06;2;2,3;
1975;06;3;1;
1975;06;4;2;
1975;06;5;2,3;
1975;06;6;2,7;
1975;06;7;4;
1975;06;8;1,3;
1975;06;9;1,3;
1975;06;10;1,3;
1975;06;11;2;
1975;06;12;1,7;
1975;06;13;,7;
1975;06;14;1;
1975;06;15;2;
1975;06;16;1,3;
1975;06;17;4;
1975;06;18;1,3;
1975;06;19;2,3;
1975;06;20;3,3;
1975;06;21;1;
1975;06;22;2;
1975;06;23;1,7;
1975;06;24;1,7;
1975;06;25;2;
1975;06;26;1;
1975;06;27;1;
1975;06;28;1,7;
1975;06;29;2;
1975;06;30;3,3;
1975;07;1;2,3;
1975;07;2;2,7;
1975;07;3;1,3;
1975;07;4;2;
1975;07;5;1,7;
1975;07;6;2;
1975;07;7;1,3;
1975;07;8;1;
1975;07;9;1,7;
1975;07;10;1,3;
1975;07;11;1,3;
1975;07;12;1,3;
1975;07;13;1,3;
1975;07;14;1;
1975;07;15;1,3;
1975;07;16;1,7;
1975;07;17;1;
1975;07;18;1;
1975;07;19;2;
1975;07;20;2,7;
1975;07;21;2,7;
1975;07;22;2;
1975;07;23;1,3;
1975;07;24;1;
1975;07;25;2;
1975;07;26;2,7;
1975;07;27;2,3;
1975;07;28;1,3;
1975;07;29;1,3;
1975;07;30;1,3;
1975;07;31;1,3;
1975;08;1;1;
1975;08;2;1,3;
1975;08;3;1;
1975;08;4;2,3;
1975;08;5;2,3;
1975;08;6;2;
1975;08;7;2,7;
1975;08;8;1,7;
1975;08;9;2,3;
1975;08;10;1,3;
1975;08;11;1,3;
1975;08;12;2,3;
1975;08;13;1,7;
1975;08;14;1;
1975;08;15;2;
1975;08;16;1,3;
1975;08;17;1;
1975;08;18;1,3;
1975;08;19;2;
1975;08;20;1;
1975;08;21;1,7;
1975;08;22;3,3;
1975;08;23;1,3;
1975;08;24;2;
1975;08;25;1,3;
1975;08;26;1,7;
1975;08;27;4;
1975;08;28;1,7;
1975;08;29;1,7;
1975;08;30;1;
1975;08;31;1,3;
1975;09;1;1;
1975;09;2;2;
1975;09;3;2;
1975;09;4;1;
1975;09;5;1,3;
1975;09;6;1,7;
1975;09;7;1,3;
1975;09;8;4;
1975;09;9;1,3;
1975;09;10;1,3;
1975;09;11;3,3;
1975;09;12;1,3;
1975;09;13;1;
1975;09;14;8;
1975;09;15;2,3;
1975;09;16;1,3;
1975;09;17;1;
1975;09;18;3,3;
1975;09;19;1,7;
1975;09;20;1;
1975;09;21;1;
1975;09;22;1,3;
1975;09;23;1,3;
1975;09;24;1;
1975;09;25;2,3;
1975;09;26;4;
1975;09;27;1,3;
1975;09;28;1;
1975;09;29;1,7;
1975;09;30;2,3;
1975;10;1;1,7;
1975;10;2;1;
1975;10;3;1,3;
1975;10;4;1,7;
1975;10;5;1,3;
1975;10;6;1,3;
1975;10;7;2,7;
1975;10;8;4;
1975;10;9;1,7;
1975;10;10;1,7;
1975;10;11;2;
1975;10;12;2;
1975;10;13;4;
1975;10;14;2;
1975;10;15;1;
1975;10;16;2,3;
1975;10;17;1,7;
1975;10;18;1,3;
1975;10;19;1,7;
1975;10;20;2,7;
1975;10;21;1,7;
1975;10;22;1;
1975;10;23;1,7;
1975;10;24;1,7;
1975;10;25;1;
1975;10;26;1;
1975;10;27;1;
1975;10;28;1;
1975;10;29;1;
1975;10;30;1,3;
1975;10;31;1,3;
1975;11;1;2,7;
1975;11;2;1,7;
1975;11;3;1,3;
1975;11;4;1,3;
1975;11;5;1,7;
1975;11;6;1,7;
1975;11;7;1,3;
1975;11;8;2;
1975;11;9;2,3;
1975;11;10;2,3;
1975;11;11;2,3;
1975;11;12;1,7;
1975;11;13;2,7;
1975;11;14;2,3;
1975;11;15;1,3;
1975;11;16;4;
1975;11;17;4;
1975;11;18;4;
1975;11;19;2;
1975;11;20;1,3;
1975;11;21;2,3;
1975;11;22;2,7;
1975;11;23;1,7;
1975;11;24;2;
1975;11;25;1;
1975;11;26;2;
1975;11;27;2,7;
1975;11;28;1,3;
1975;11;29;2;
1975;11;30;1,7;
1975;12;1;1;
1975;12;2;2;
1975;12;3;3;
1975;12;4;1,3;
1975;12;5;1;
1975;12;6;2,3;
1975;12;7;1,7;
1975;12;8;1,3;
1975;12;9;1,7;
1975;12;10;1,7;
1975;12;11;2;
1975;12;12;4,7;
1975;12;13;1,3;
1975;12;14;1,7;
1975;12;15;1,7;
1975;12;16;4;
1975;12;17;1,7;
1975;12;18;1,7;
1975;12;19;1;
1975;12;20;1;
1975;12;21;1,3;
1975;12;22;2;
1975;12;23;1,3;
1975;12;24;1,3;
1975;12;25;2,7;
1975;12;26;2;
1975;12;27;3,3;
1975;12;28;1,3;
1975;12;29;1,7;
1975;12;30;1,3;
1975;12;31;1,3;
1976;01;1;1,7;
1976;01;2;6;
1976;01;3;8;
1976;01;4;6,3;
1976;01;5;2,3;
1976;01;6;1,7;
1976;01;7;1,3;
1976;01;8;1;
1976;01;9;1;
1976;01;10;1;
1976;01;11;2,7;
1976;01;12;3,3;
1976;01;13;5;
1976;01;14;1,3;
1976;01;15;2;
1976;01;16;1,7;
1976;01;17;2,3;
1976;01;18;1,3;
1976;01;19;1,3;
1976;01;20;2,3;
1976;01;21;4;
1976;01;22;7,3;
1976;01;23;5,3;
1976;01;24;3,3;
1976;01;25;1,3;
1976;01;26;1;
1976;01;27;1,7;
1976;01;28;5,3;
1976;01;29;6;
1976;01;30;3,3;
1976;01;31;3,3;
1976;02;1;4,7;
1976;02;2;2;
1976;02;3;2,7;
1976;02;4;1,7;
1976;02;5;1,7;
1976;02;6;1,7;
1976;02;7;1,3;
1976;02;8;4;
1976;02;9;1,7;
1976;02;10;1;
1976;02;11;2,3;
1976;02;12;1,7;
1976;02;13;5,3;
1976;02;14;4;
1976;02;15;2,7;
1976;02;16;2,3;
1976;02;17;2,7;
1976;02;18;3,3;
1976;02;19;5,3;
1976;02;20;2,3;
1976;02;21;1,3;
1976;02;22;1;
1976;02;23;1,3;
1976;02;24;1,3;
1976;02;25;1;
1976;02;26;1;
1976;02;27;2,3;
1976;02;28;1;
1976;02;29;1,7;
1976;03;1;2,7;
1976;03;2;4;
1976;03;3;4;
1976;03;4;4,7;
1976;03;5;4;
1976;03;6;2,3;
1976;03;7;2,3;
1976;03;8;2,7;
1976;03;9;,7;
1976;03;10;2,3;
1976;03;11;1,7;
1976;03;12;2;
1976;03;13;4;
1976;03;14;4;
1976;03;15;1,7;
1976;03;16;1,3;
1976;03;17;1;
1976;03;18;1,7;
1976;03;19;2,3;
1976;03;20;1,3;
1976;03;21;3,3;
1976;03;22;1,7;
1976;03;23;2,7;
1976;03;24;1,7;
1976;03;25;1,3;
1976;03;26;1;
1976;03;27;2,3;
1976;03;28;1,7;
1976;03;29;1;
1976;03;30;1,7;
1976;03;31;2,3;
1976;04;1;1,3;
1976;04;2;4,7;
1976;04;3;2;
1976;04;4;2,7;
1976;04;5;2;
1976;04;6;2,3;
1976;04;7;2,7;
1976;04;8;3,3;
1976;04;9;4,7;
1976;04;10;4;
1976;04;11;2;
1976;04;12;2;
1976;04;13;1,7;
1976;04;14;1,3;
1976;04;15;3,3;
1976;04;16;2,3;
1976;04;17;1,3;
1976;04;18;1;
1976;04;19;1,3;
1976;04;20;4;
1976;04;21;2,7;
1976;04;22;4;
1976;04;23;3,3;
1976;04;24;2,3;
1976;04;25;2,7;
1976;04;26;4;
1976;04;27;2,7;
1976;04;28;2,3;
1976;04;29;3,3;
1976;04;30;1,3;
1976;05;1;1,3;
1976;05;2;3;
1976;05;3;1;
1976;05;4;4;
1976;05;5;3;
1976;05;6;4;
1976;05;7;2;
1976;05;8;2,7;
1976;05;9;2,7;
1976;05;10;1,7;
1976;05;11;2;
1976;05;12;1,3;
1976;05;13;2,3;
1976;05;14;2,7;
1976;05;15;1,7;
1976;05;16;1;
1976;05;17;2;
1976;05;18;4;
1976;05;19;1,7;
1976;05;20;2,3;
1976;05;21;2,3;
1976;05;22;2,3;
1976;05;23;4,7;
1976;05;24;2,3;
1976;05;25;1,7;
1976;05;26;1,7;
1976;05;27;2;
1976;05;28;3,3;
1976;05;29;1,3;
1976;05;30;1,3;
1976;05;31;2,3;
1976;06;1;2,3;
1976;06;2;1,3;
1976;06;3;1,7;
1976;06;4;2,7;
1976;06;5;1,3;
1976;06;6;2;
1976;06;7;2,7;
1976;06;8;4;
1976;06;9;4;
1976;06;10;3,3;
1976;06;11;1,7;
1976;06;12;2,3;
1976;06;13;2,7;
1976;06;14;2,3;
1976;06;15;2;
1976;06;16;2,7;
1976;06;17;3;
1976;06;18;2;
1976;06;19;2,3;
1976;06;20;3;
1976;06;21;1,3;
1976;06;22;1,7;
1976;06;23;2;
1976;06;24;2,7;
1976;06;25;1;
1976;06;26;1,7;
1976;06;27;2;
1976;06;28;1,3;
1976;06;29;3,3;
1976;06;30;2;
1976;07;1;2,7;
1976;07;2;2;
1976;07;3;1,3;
1976;07;4;1,3;
1976;07;5;3,7;
1976;07;6;4;
1976;07;7;2,7;
1976;07;8;3;
1976;07;9;2,7;
1976;07;10;2,7;
1976;07;11;1;
1976;07;12;2;
1976;07;13;1,3;
1976;07;14;1;
1976;07;15;1;
1976;07;16;2,3;
1976;07;17;1;
1976;07;18;2,7;
1976;07;19;1,7;
1976;07;20;1,3;
1976;07;21;1;
1976;07;22;4;
1976;07;23;3,3;
1976;07;24;3,3;
1976;07;25;2,7;
1976;07;26;2,7;
1976;07;27;3,3;
1976;07;28;1,3;
1976;07;29;3,3;
1976;07;30;1;
1976;07;31;2;
1976;08;1;2;
1976;08;2;1,3;
1976;08;3;1;
1976;08;4;1;
1976;08;5;2;
1976;08;6;1,7;
1976;08;7;1,3;
1976;08;8;1,3;
1976;08;9;2,3;
1976;08;10;2;
1976;08;11;1,7;
1976;08;12;1,3;
1976;08;13;1,3;
1976;08;14;1,3;
1976;08;15;1,3;
1976;08;16;1,7;
1976;08;17;1,7;
1976;08;18;1,7;
1976;08;19;1,3;
1976;08;20;1,3;
1976;08;21;4;
1976;08;22;4;
1976;08;23;2;
1976;08;24;2,7;
1976;08;25;2,3;
1976;08;26;1,3;
1976;08;27;1,7;
1976;08;28;2,3;
1976;08;29;2,7;
1976;08;30;3,7;
1976;08;31;1,7;
1976;09;1;1,3;
1976;09;2;1,7;
1976;09;3;1;
1976;09;4;1,7;
1976;09;5;1,7;
1976;09;6;2,3;
1976;09;7;1;
1976;09;8;1,7;
1976;09;9;4,7;
1976;09;10;2,3;
1976;09;11;1,3;
1976;09;12;2,3;
1976;09;13;2,7;
1976;09;14;2;
1976;09;15;2;
1976;09;16;2,7;
1976;09;17;2;
1976;09;18;3,3;
1976;09;19;3;
1976;09;20;2,3;
1976;09;21;2;
1976;09;22;1;
1976;09;23;1,7;
1976;09;24;2;
1976;09;25;3;
1976;09;26;1,7;
1976;09;27;3,3;
1976;09;28;1,7;
1976;09;29;1,3;
1976;09;30;2,3;
1976;10;1;1,7;
1976;10;2;1,7;
1976;10;3;1,3;
1976;10;4;1,7;
1976;10;5;1,7;
1976;10;6;2;
1976;10;7;1;
1976;10;8;1;
1976;10;9;1,3;
1976;10;10;1;
1976;10;11;3,7;
1976;10;12;3,3;
1976;10;13;4;
1976;10;14;1,7;
1976;10;15;1;
1976;10;16;1,7;
1976;10;17;3,3;
1976;10;18;4;
1976;10;19;3,3;
1976;10;20;1,7;
1976;10;21;1,3;
1976;10;22;1;
1976;10;23;5,3;
1976;10;24;5,3;
1976;10;25;4,7;
1976;10;26;5,3;
1976;10;27;3;
1976;10;28;2;
1976;10;29;4;
1976;10;30;4,7;
1976;10;31;4;
1976;11;1;1;
1976;11;2;1,3;
1976;11;3;4;
1976;11;4;2,3;
1976;11;5;1;
1976;11;6;1,3;
1976;11;7;4,7;
1976;11;8;3,3;
1976;11;9;4,7;
1976;11;10;4;
1976;11;11;3,3;
1976;11;12;3,3;
1976;11;13;1,7;
1976;11;14;1,3;
1976;11;15;2;
1976;11;16;2;
1976;11;17;1,7;
1976;11;18;1;
1976;11;19;1,3;
1976;11;20;3,3;
1976;11;21;1,7;
1976;11;22;2,7;
1976;11;23;2;
1976;11;24;2,3;
1976;11;25;3;
1976;11;26;1;
1976;11;27;1;
1976;11;28;1;
1976;11;29;1;
1976;11;30;2;
1976;12;1;1,7;
1976;12;2;1,7;
1976;12;3;1,7;
1976;12;4;2;
1976;12;5;1;
1976;12;6;3;
1976;12;7;4,7;
1976;12;8;1,3;
1976;12;9;1,3;
1976;12;10;1,3;
1976;12;11;2;
1976;12;12;1,3;
1976;12;13;1;
1976;12;14;1,3;
1976;12;15;1,7;
1976;12;16;1,3;
1976;12;17;2;
1976;12;18;1;
1976;12;19;2;
1976;12;20;1,7;
1976;12;21;2;
1976;12;22;1,7;
1976;12;23;1,3;
1976;12;24;1,3;
1976;12;25;1,7;
1976;12;26;2,7;
1976;12;27;2;
1976;12;28;4;
1976;12;29;1,7;
1976;12;30;1,7;
1976;12;31;2,3;
1977;01;1;4;
1977;01;2;3,3;
1977;01;3;1;
1977;01;4;1;
1977;01;5;4;
1977;01;6;1;
1977;01;7;1,3;
1977;01;8;1,7;
1977;01;9;1,3;
1977;01;10;2,7;
1977;01;11;4;
1977;01;12;5;
1977;01;13;2;
1977;01;14;2;
1977;01;15;2;
1977;01;16;1;
1977;01;17;1;
1977;01;18;1,7;
1977;01;19;2,3;
1977;01;20;1,3;
1977;01;21;,3;
1977;01;22;2,7;
1977;01;23;2;
1977;01;24;1;
1977;01;25;1,7;
1977;01;26;1,7;
1977;01;27;1;
1977;01;28;2;
1977;01;29;4,7;
1977;01;30;2;
1977;01;31;1,3;
1977;02;1;2,7;
1977;02;2;2;
1977;02;3;1,7;
1977;02;4;1,3;
1977;02;5;2;
1977;02;6;1,3;
1977;02;7;1;
1977;02;8;2,3;
1977;02;9;1,7;
1977;02;10;1,7;
1977;02;11;1;
1977;02;12;2,3;
1977;02;13;2,3;
1977;02;14;2;
1977;02;15;1,3;
1977;02;16;1;
1977;02;17;1;
1977;02;18;1;
1977;02;19;1,7;
1977;02;20;2;
1977;02;21;1;
1977;02;22;2,3;
1977;02;23;2;
1977;02;24;6;
1977;02;25;3,3;
1977;02;26;2;
1977;02;27;2,7;
1977;02;28;2;
1977;03;1;3,3;
1977;03;2;1;
1977;03;3;2;
1977;03;4;2;
1977;03;5;4,7;
1977;03;6;3,3;
1977;03;7;1;
1977;03;8;2,7;
1977;03;9;1,3;
1977;03;10;1,3;
1977;03;11;5,3;
1977;03;12;5,3;
1977;03;13;1,3;
1977;03;14;1,3;
1977;03;15;1,3;
1977;03;16;2;
1977;03;17;4,7;
1977;03;18;4;
1977;03;19;3;
1977;03;20;1;
1977;03;21;2,7;
1977;03;22;2;
1977;03;23;2,7;
1977;03;24;3,7;
1977;03;25;1,3;
1977;03;26;1,3;
1977;03;27;1,3;
1977;03;28;1,7;
1977;03;29;4;
1977;03;30;6;
1977;03;31;2,3;
1977;04;1;2,7;
1977;04;2;3,3;
1977;04;3;2,7;
1977;04;4;1,7;
1977;04;5;1;
1977;04;6;1;
1977;04;7;2;
1977;04;8;2,7;
1977;04;9;2;
1977;04;10;2;
1977;04;11;1,3;
1977;04;12;1,7;
1977;04;13;1,3;
1977;04;14;2,3;
1977;04;15;2,7;
1977;04;16;2;
1977;04;17;1,7;
1977;04;18;1;
1977;04;19;2;
1977;04;20;1,7;
1977;04;21;2;
1977;04;22;1,3;
1977;04;23;2;
1977;04;24;3,7;
1977;04;25;2,3;
1977;04;26;1,3;
1977;04;27;1,7;
1977;04;28;2,7;
1977;04;29;2,7;
1977;04;30;4,7;
1977;05;1;3,3;
1977;05;2;1;
1977;05;3;4;
1977;05;4;4,7;
1977;05;5;3;
1977;05;6;2,7;
1977;05;7;2,3;
1977;05;8;2,7;
1977;05;9;1,7;
1977;05;10;2,3;
1977;05;11;2;
1977;05;12;3;
1977;05;13;2,3;
1977;05;14;1;
1977;05;15;1;
1977;05;16;2,3;
1977;05;17;4;
1977;05;18;2;
1977;05;19;2,7;
1977;05;20;5,3;
1977;05;21;1,7;
1977;05;22;1,7;
1977;05;23;2;
1977;05;24;1,7;
1977;05;25;2,3;
1977;05;26;4;
1977;05;27;2,3;
1977;05;28;2,3;
1977;05;29;1;
1977;05;30;3,7;
1977;05;31;3,3;
1977;06;1;3,3;
1977;06;2;1,3;
1977;06;3;1,7;
1977;06;4;1,3;
1977;06;5;2;
1977;06;6;2;
1977;06;7;2;
1977;06;8;2,7;
1977;06;9;2;
1977;06;10;2,7;
1977;06;11;1;
1977;06;12;2;
1977;06;13;2,7;
1977;06;14;2,7;
1977;06;15;2,7;
1977;06;16;1,7;
1977;06;17;1,7;
1977;06;18;2,3;
1977;06;19;3,3;
1977;06;20;2;
1977;06;21;2,3;
1977;06;22;3;
1977;06;23;2,7;
1977;06;24;1,7;
1977;06;25;1,7;
1977;06;26;2;
1977;06;27;2,3;
1977;06;28;,7;
1977;06;29;2,7;
1977;06;30;1,3;
1977;07;1;2,3;
1977;07;2;2,3;
1977;07;3;1;
1977;07;4;1,7;
1977;07;5;2,7;
1977;07;6;1,3;
1977;07;7;1,3;
1977;07;8;1;
1977;07;9;1,3;
1977;07;10;2;
1977;07;11;2,7;
1977;07;12;1,7;
1977;07;13;1,3;
1977;07;14;1,3;
1977;07;15;2,7;
1977;07;16;1,7;
1977;07;17;1,3;
1977;07;18;2,7;
1977;07;19;2,3;
1977;07;20;1,7;
1977;07;21;2;
1977;07;22;1,3;
1977;07;23;1,3;
1977;07;24;2;
1977;07;25;4,7;
1977;07;26;1;
1977;07;27;1;
1977;07;28;1;
1977;07;29;1;
1977;07;30;1;
1977;07;31;1,3;
1977;08;1;4;
1977;08;2;2,7;
1977;08;3;2;
1977;08;4;,7;
1977;08;5;,3;
1977;08;6;,7;
1977;08;7;,7;
1977;08;8;,7;
1977;08;9;1,7;
1977;08;10;,7;
1977;08;11;1,7;
1977;08;12;1;
1977;08;13;,7;
1977;08;14;2,3;
1977;08;15;1,3;
1977;08;16;1;
1977;08;17;1;
1977;08;18;1,7;
1977;08;19;1,3;
1977;08;20;1;
1977;08;21;1,3;
1977;08;22;1,7;
1977;08;23;2;
1977;08;24;2;
1977;08;25;1;
1977;08;26;1,3;
1977;08;27;1;
1977;08;28;,7;
1977;08;29;1;
1977;08;30;1;
1977;08;31;1,3;
1977;09;1;1,3;
1977;09;2;1;
1977;09;3;,7;
1977;09;4;,7;
1977;09;5;,7;
1977;09;6;,7;
1977;09;7;,7;
1977;09;8;1;
1977;09;9;1,3;
1977;09;10;1,3;
1977;09;11;1;
1977;09;12;1;
1977;09;13;2;
1977;09;14;1;
1977;09;15;1,7;
1977;09;16;2;
1977;09;17;1,3;
1977;09;18;1,7;
1977;09;19;1,7;
1977;09;20;1;
1977;09;21;1;
1977;09;22;1,7;
1977;09;23;1;
1977;09;24;1;
1977;09;25;,7;
1977;09;26;1,3;
1977;09;27;1,3;
1977;09;28;1;
1977;09;29;1,7;
1977;09;30;1;
1977;10;1;1,3;
1977;10;2;4,3;
1977;10;3;2;
1977;10;4;,3;
1977;10;5;1;
1977;10;6;1,7;
1977;10;7;2,7;
1977;10;8;4,7;
1977;10;9;5,3;
1977;10;10;3;
1977;10;11;2;
1977;10;12;2,7;
1977;10;13;1,7;
1977;10;14;1,7;
1977;10;15;1,3;
1977;10;16;1,7;
1977;10;17;,7;
1977;10;18;,3;
1977;10;19;,3;
1977;10;20;0;
1977;10;21;0;
1977;10;22;4,7;
1977;10;23;1,7;
1977;10;24;0;
1977;10;25;,7;
1977;10;26;1,3;
1977;10;27;1,7;
1977;10;28;1,3;
1977;10;29;1;
1977;10;30;1;
1977;10;31;,7;
1977;11;1;2;
1977;11;2;1,3;
1977;11;3;1;
1977;11;4;1;
1977;11;5;,7;
1977;11;6;1,3;
1977;11;7;1;
1977;11;8;1;
1977;11;9;1;
1977;11;10;1,7;
1977;11;11;1;
1977;11;12;1,3;
1977;11;13;1;
1977;11;14;2;
1977;11;15;2,7;
1977;11;16;1,3;
1977;11;17;1;
