"id";"X";"Y";"ELEVATION";"NAME";"FNAME";"STATION_TYP";"geometry";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres"
"O3VABY01";18.106298;49.416432;458;"Valašská Bystrice";"Valašská Bystrice";"ASS";"POINT (18.106298 49.416432)";"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA
"O3VALM01";17.9742;49.4636;334;"Valašské Mezirící";"Valašské Mezirící";"AKS2";"POINT (17.9742 49.4636)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"O3VASE01";18.126944;49.240278;615;"Valašská Senice";"Valašská Senice";"AKS2";"POINT (18.126944 49.240278)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"O3VEKA01";18.286944;49.359444;518;"Velké Karlovice";"Velké Karlovice";"AKS3";"POINT (18.286944 49.359444)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA
"O3VEKA01";18.286944;49.359444;518;"Velké Karlovice";"Velké Karlovice";"AKS3";"POINT (18.286944 49.359444)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA
"O3VSET01";17.9961;49.3442;387;"Vsetín";"Vsetín";"AKS1";"POINT (17.9961 49.3442)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"O3ZDEC01";18.0772;49.2639;491;"Zdechov";"Zdechov";"MSS";"POINT (18.0772 49.2639)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"O3ZDECTT";18.0792;49.2444;730;"Zdechov";"Zdechov";"TOTAL";"POINT (18.0792 49.2444)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"O4BENE01";18.292204;49.396303;850;"Velké Karlovice";"Velké Karlovice, Benešky";"ASNS";"POINT (18.292204 49.396303)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"O4KLEP01";17.133821;50.007192;700;"Sobotín";"Sobotín, Klepácov";"ASNS";"POINT (17.133821 50.007192)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P1BERO01";14.0642;49.9711;265;"Beroun";"Beroun";"MSS";"POINT (14.0642 49.9711)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA
"P1CHRU01";14.1567;49.9964;255;"Chrustenice";"Lodenice";"MSS";"POINT (14.1567 49.9964)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1DOBE01";14.2758;49.9333;205;"Dobrichovice";"Dobrichovice";"AKS2";"POINT (14.2758 49.9333)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA
"P1HVOZ01";13.8719;49.7983;425;"Hvozdec";"Hvozdec, Mrtník";"ASS";"POINT (13.8719 49.7983)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1JILS01";14.3319;49.9233;354;"Jílovište";"Jílovište";"MSS";"POINT (14.3319 49.9233)";"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA
"P1KAMY01";14.24637;49.63234;280;"Kamýk nad Vltavou";"Kamýk nad Vltavou";"ASS";"POINT (14.24637 49.63234)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P1KOLE01";14.2378;50.1989;240;"Kolec";"Kolec";"MSS";"POINT (14.2378 50.1989)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1KRAL01";14.29;50.2419;220;"Kralupy nad Vltavou";"Kralupy nad Vltavou";"AKS2";"POINT (14.29 50.2419)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA
"P1KRIV01";13.8808;50.0381;323;"Krivoklát";"Krivoklát";"MSS";"POINT (13.8808 50.0381)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1LANY01";13.9519;50.1242;415;"Lány";"Lány";"AKS1";"POINT (13.9519 50.1242)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P1LITE01";14.1506;49.9033;320;"Liten";"Liten";"MSS";"POINT (14.1506 49.9033)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1MNIS01";14.2625;49.8694;367;"Mníšek pod Brdy";"Mníšek pod Brdy";"MSS";"POINT (14.2625 49.8694)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1NBEL01";14.2017;49.7067;465;"Necín";"Necín, Belohrad";"MSS";"POINT (14.2017 49.7067)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1NEUM01";14.0375;49.8542;322;"Neumetely";"Neumetely";"AKS1";"POINT (14.0375 49.8542)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P1NSTR01";13.8942;50.1456;482;"Nové Strašecí";"Nové Strašecí";"MSS";"POINT (13.8942 50.1456)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1PBRE01";14.352689;50.080843;355;"Praha";"Praha, Brevnov";"ASS";"POINT (14.352689 50.080843)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1PCHO01";14.5;50.0294;297;"Praha";"Praha, Chodov";"MSS";"POINT (14.5 50.0294)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1PKAR01";14.427778;50.069167;260.5;"Praha";"Praha, Karlov";"AMS1";"POINT (14.427778 50.069167)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres"
"P1PKBE01";14.538056;50.123333;284.5;"Praha";"Praha, Kbely";"AMS";"POINT (14.538056 50.123333)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P1PKLE01";14.416923;50.086634;190.7;"Praha";"Praha, Klementinum";"AKS2";"POINT (14.416923 50.086634)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres"
"P1PKLM01";14.416436;50.086341;190.7;"Praha";"Praha, Klementinum";"MKS";"POINT (14.416436 50.086341)";"tmean";NA;NA;NA;NA;NA;NA;NA;NA
"P1PKOM01";14.40636;49.9886;213;"Praha";"Praha, Komorany";"AKS4";"POINT (14.40636 49.9886)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA
"P1PLIB01";14.446944;50.007778;302.04;"Praha";"Praha, Libuš";"AMS1";"POINT (14.446944 50.007778)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres"
"P1PODL01";13.9806;49.6897;510;"Podlesí";"Podlesí";"MSS";"POINT (13.9806 49.6897)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1PRIB01";14.0225;49.6947;555;"Príbram";"Príbram";"AKS1";"POINT (14.0225 49.6947)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P1PRUH01";14.5594;50.0075;312;"Pruhonice";"Pruhonice";"AKS4";"POINT (14.5594 50.0075)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA
"P1PRUZ01";14.255556;50.100278;364;"Praha";"Praha, Ruzyne";"AMS";"POINT (14.255556 50.100278)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres"
"P1PSUC01";14.3906;50.1436;268;"Praha";"Praha, Suchdol";"MSS";"POINT (14.3906 50.1436)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1PVIN01";14.46186;50.07584;280;"Praha";"Praha, Vinohrady - Flora";"AKS2";"POINT (14.46186 50.07584)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P1PZKO01";14.3178;50.0072;330;"Praha";"Praha, Zadní Kopanina";"MSS";"POINT (14.3178 50.0072)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1RPET01";13.9369;49.8272;360;"Rpety";"Rpety";"MSS";"POINT (13.9369 49.8272)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1SLAN01";14.0903;50.2369;307;"Slaný";"Slaný";"ASS";"POINT (14.0903 50.2369)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1UVAL01";14.7111;50.0772;260;"Úvaly";"Úvaly";"MSS";"POINT (14.7111 50.0772)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1VOZN01";14.2128;49.8192;385;"Voznice";"Voznice";"ASS";"POINT (14.2128 49.8192)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1ZBEC01";13.935;50.0614;262;"Zbecno";"Zbecno";"MSS";"POINT (13.935 50.0614)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1ZDIC01";13.9714;49.9108;305;"Zdice";"Zdice";"MSS";"POINT (13.9714 49.9108)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P1ZLON01";14.0886;50.2847;231;"Zlonice";"Zlonice";"ASS";"POINT (14.0886 50.2847)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2BAKO01";14.9394;50.4806;220;"Bakov nad Jizerou";"Bakov nad Jizerou";"MSS";"POINT (14.9394 50.4806)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2BAST01";14.4622;50.205;230;"Bašt";"Bašt, Baštek";"MSS";"POINT (14.4622 50.205)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2BENE01";15.5499;50.6713;780;"Benecko";"Benecko";"MSS";"POINT (15.5499 50.6713)";"tmean";"tmax";"tmin";NA;"prec";"snow";"solr";"wind";NA
"P2BNLO01";15.158215;50.81445;780;"Bedrichov";"Bedrichov, Nová louka";"AKS4";"POINT (15.158215 50.81445)";"tmean";"tmax";"tmin";NA;"prec";"snow";NA;NA;NA
"P2BOSE01";15.0408;50.5194;390;"Bosen";"Bosen, Mužský";"ASS";"POINT (15.0408 50.5194)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2BRAN01";14.6606;50.1897;179;"Brandýs nad Labem-St.B";"Brandýs nad Labem-St.B";"AKS1";"POINT (14.6606 50.1897)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres"
"P2BROD01";14.8661;50.3347;220;"Brodce";"Brodce";"MSS";"POINT (14.8661 50.3347)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2CDUB01";14.9817;50.6836;355;"Ceský Dub";"Ceský Dub, Modlibohov";"AKS4";"POINT (14.9817 50.6836)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P2CHOT01";14.810102;50.337419;260;"Chotetov";"Chotetov";"MSS";"POINT (14.810102 50.337419)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2DBOU01";15.141737;50.437897;244;"Dolní Bousov";"Dolní Bousov";"AKS3";"POINT (15.141737 50.437897)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA
"P2DBOU01";15.141737;50.437897;244;"Dolní Bousov";"Dolní Bousov";"AKS3";"POINT (15.141737 50.437897)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA
"P2DESN01";15.3197;50.7894;772;"Desná";"Desná, Souš";"AKS1";"POINT (15.3197 50.7894)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P2DVOR01";15.514525;50.748172;1115;"Dvoracky";"Dvoracky";"AKS4";"POINT (15.514525 50.748172)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA
"P2HARR01";15.42;50.781667;675;"Harrachov";"Harrachov";"AKS1";"POINT (15.42 50.781667)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P2HOLE01";15.3022;50.5303;432;"Holenice";"Holenice";"AKS1";"POINT (15.3022 50.5303)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P2JDUL01";15.228611;50.778056;623;"Josefuv Dul";"Josefuv Dul";"ASS";"POINT (15.228611 50.778056)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2JILE01";15.5125;50.6014;462;"Jilemnice";"Jilemnice";"MSS";"POINT (15.5125 50.6014)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2JIVI01";14.9492;50.5539;308;"Jivina";"Jivina";"MSS";"POINT (14.9492 50.5539)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2KATU01";14.7778;50.4444;312;"Katusice";"Katusice";"AKS2";"POINT (14.7778 50.4444)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P2KORE01";15.34444;50.82001;858;"Korenov";"Korenov, Jizerka";"AKS4";"POINT (15.34444 50.82001)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P2KOSA01";14.7046;50.3255;210;"Kropácova Vrutice";"Kropácova Vrutice, Strížovice";"MSS";"POINT (14.7046 50.3255)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2KOST01";14.9614;50.1703;185;"Kostomlaty nad Labem";"Kostomlaty nad Labem";"ASS";"POINT (14.9614 50.1703)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2LOMN01";15.38;50.5383;485;"Lomnice nad Popelkou";"Lomnice nad Popelkou";"ASS";"POINT (15.38 50.5383)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2MLBO01";14.91405;50.42267;221;"Mladá Boleslav";"Mladá Boleslav";"MSS";"POINT (14.91405 50.42267)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2MRZK01";14.8075;50.044444;260;"Mrzky";"Mrzky";"AKS4";"POINT (14.8075 50.044444)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P2MSEN01";14.63399;50.44061;340;"Mšeno";"Mšeno";"ASS";"POINT (14.63399 50.44061)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2NPAK01";15.5136;50.49;450;"Nová Paka";"Nová Paka";"MSS";"POINT (15.5136 50.49)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2NVES01";14.7322;50.1764;170;"Káraný";"Káraný";"ASS";"POINT (14.7322 50.1764)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2ROKY01";15.4229;50.7319;525;"Rokytnice nad Jizerou";"Rokytnice nad Jizerou, Vilémov";"MSS";"POINT (15.4229 50.7319)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2ROPR01";15.4142;50.6514;550;"Roprachtice";"Roprachtice";"ASS";"POINT (15.4142 50.6514)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2SEMC01";15.0036;50.3671;234;"Semcice";"Semcice";"AKS1";"POINT (15.0036 50.3671)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P2SEMI01";15.3153;50.6133;370;"Semily";"Semily";"ASS";"POINT (15.3153 50.6133)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2SMRZ01";15.2511;50.7294;550;"Smržovka";"Smržovka";"MSS";"POINT (15.2511 50.7294)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA
"P2STUD01";15.55;50.5528;532;"Studenec";"Studenec";"ASS";"POINT (15.55 50.5528)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2TUHA01";14.5206;50.2953;160;"Tuhan";"Tuhan";"AKS1";"POINT (14.5206 50.2953)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres"
"P2TURN01";15.154444;50.589722;253;"Turnov";"Turnov";"AKS4";"POINT (15.154444 50.589722)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P2VSEL01";14.950609;50.648954;392;"Všelibice";"Všelibice";"MSS";"POINT (14.950609 50.648954)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2VYSK01";15.408523;50.682981;695;"Vysoké nad Jizerou";"Vysoké nad Jizerou";"ASS";"POINT (15.408523 50.682981)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P2ZBRO01";15.2517;50.6408;290;"Železný Brod";"Železný Brod";"MSS";"POINT (15.2517 50.6408)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3BENS01";14.69668;49.78862;343;"Benešov";"Benešov";"MSS";"POINT (14.69668 49.78862)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA
"P3BOHD01";15.2239;49.7786;460;"Bohdanec";"Bohdanec";"MSS";"POINT (15.2239 49.7786)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3BOZE01";15.1528;49.3608;611;"Božejov";"Božejov";"MSS";"POINT (15.1528 49.3608)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3DCHV01";15.0656;49.9833;290;"Dolní Chvatliny";"Dolní Chvatliny";"MSS";"POINT (15.0656 49.9833)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3DKRA01";15.1597;49.6625;420;"Dolní Kralovice";"Dolní Kralovice, Strítež";"MSS";"POINT (15.1597 49.6625)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3HABR01";15.4869;49.7519;467;"Habry";"Habry";"ASS";"POINT (15.4869 49.7519)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3HAVL01";15.5797;49.6119;452;"Havlíckuv Brod";"Havlíckuv Brod";"AKS1";"POINT (15.5797 49.6119)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P3HULI01";15.086667;49.721111;378;"Hulice";"Hulice";"AKS4";"POINT (15.086667 49.721111)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P3HUMP01";15.35278;49.54694;515;"Humpolec";"Humpolec";"MSS";"POINT (15.35278 49.54694)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3HUMP02";15.35333;49.53528;540;"Humpolec";"Humpolec";"ASS";"POINT (15.35333 49.53528)";NA;NA;NA;NA;"prec";NA;NA;NA;NA
"P3JABL01";14.4519;49.7808;330;"Jablonná";"Jablonná";"MSS";"POINT (14.4519 49.7808)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3JILO01";14.4681;49.8994;350;"Jílové u Prahy";"Jílové u Prahy";"MSS";"POINT (14.4681 49.8994)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3KOSE01";15.080556;49.573611;532.29;"Košetice";"Košetice, Krešín, Kramolín";"AMS1";"POINT (15.080556 49.573611)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres"
"P3KOST01";14.8356;50.0044;360;"Kostelec n. Cernými Lesy";"Kostelec n. Cernými Lesy";"MSS";"POINT (14.8356 50.0044)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3KOZM01";14.7942;49.8264;500;"Kozmice";"Kozmice";"MSS";"POINT (14.7942 49.8264)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3LEDS01";15.284048;49.698597;408;"Ledec nad Sázavou";"Ledec nad Sázavou";"MSS";"POINT (15.284048 49.698597)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3MLVO01";14.8083;49.5375;445;"Mladá Vožice";"Mladá Vožice";"ASS";"POINT (14.8083 49.5375)";NA;NA;NA;NA;"prec";NA;NA;NA;NA
"P3NACE01";14.9086;49.6044;502;"Naceradec";"Naceradec";"MSS";"POINT (14.9086 49.6044)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3NETV01";14.521178;49.818411;368;"Netvorice";"Netvorice";"AKS4";"POINT (14.521178 49.818411)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P3NIZK01";15.8067;49.5325;526;"Nížkov";"Nížkov";"MSS";"POINT (15.8067 49.5325)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3NRUD01";14.4403;49.6317;348;"Nedrahovice";"Nedrahovice, Rudolec";"AKS1";"POINT (14.4403 49.6317)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P3NRYC01";15.365;49.3858;624;"Nový Rychnov";"Nový Rychnov";"AKS1";"POINT (15.365 49.3858)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P3ONDR01";14.7847;49.9072;485;"Ondrejov";"Ondrejov";"AKS1";"POINT (14.7847 49.9072)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres"
"P3PACO01";15.023611;49.463611;494;"Pacov";"Pacov";"ASS";"POINT (15.023611 49.463611)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3PELH01";15.2344;49.4336;520;"Pelhrimov";"Pelhrimov";"MSS";"POINT (15.2344 49.4336)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3POLN01";15.7061;49.4864;480;"Polná";"Polná";"MSS";"POINT (15.7061 49.4864)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3POST01";14.7833;49.7306;421;"Postupice";"Postupice";"MSS";"POINT (14.7833 49.7306)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3PRIB01";15.7625;49.582778;532.5;"Pribyslav";"Pribyslav, Hrište";"AMS1";"POINT (15.7625 49.582778)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres"
"P3PSAR01";14.9678;49.7536;475;"Psáre";"Psáre";"MSS";"POINT (14.9678 49.7536)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3REND01";15.08814;49.76873;444;"Rendejov";"Rendejov, Nový Samechov";"MSS";"POINT (15.08814 49.76873)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3RICA01";14.6717;50.0003;385;"Rícany";"Rícany";"MSS";"POINT (14.6717 50.0003)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3SAZA01";14.901245;49.876432;350;"Sázava";"Sázava";"MSS";"POINT (14.901245 49.876432)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3SIMA01";15.4486;49.4614;630;"Šimanov";"Šimanov";"MSS";"POINT (15.4486 49.4614)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3STAN01";15.0678;49.9028;415;"Vavrinec";"Vavrinec, Žíšov";"AKS2";"POINT (15.0678 49.9028)";"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA
"P3STOK01";15.5875;49.4983;530;"Štoky";"Štoky";"ASS";"POINT (15.5875 49.4983)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3STOK02";15.590556;49.501389;520;"Štoky";"Štoky";"MSS";"POINT (15.590556 49.501389)";NA;NA;NA;NA;"prec";NA;NA;NA;NA
"P3STRE01";14.6181;49.5381;588;"Strezimír";"Strezimír";"MSS";"POINT (14.6181 49.5381)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3SVET01";15.4075;49.6728;410;"Svetlá nad Sázavou";"Svetlá nad Sázavou";"MSS";"POINT (15.4075 49.6728)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3VELI01";14.8233;49.6664;451;"Veliš";"Veliš";"MSS";"POINT (14.8233 49.6664)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3VLAS01";14.894722;49.691944;415;"Vlašim";"Vlašim";"AKS4";"POINT (14.894722 49.691944)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA
"P3VOTI01";14.6333;49.6433;450;"Votice";"Votice";"MSS";"POINT (14.6333 49.6433)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3ZAHR01";14.5886;49.7325;358;"Maršovice";"Maršovice, Zahrádka";"MSS";"POINT (14.5886 49.7325)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P3ZDAR01";15.9364;49.5978;605;"Ždár nad Sázavou";"Ždár nad Sázavou, Stržanov";"ASS";"POINT (15.9364 49.5978)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"P4BHRE01";15.162778;50.835;825;"Bedrichov";"Bedrichov, Hrebínek";"ASS";"POINT (15.162778 50.835)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P4BKRS01";15.18133;50.81484;805;"Bedrichov";"Bedrichov, Kristiánov";"ASS";"POINT (15.18133 50.81484)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P4BUPO01";15.193579;50.828693;875;"Bedrichov";"Bedrichov, U Podkovy";"ASS";"POINT (15.193579 50.828693)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P4HKAS01";15.276634;50.825752;912;"Hejnice";"Hejnice, Kasárenská";"ASS";"POINT (15.276634 50.825752)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P4JABL01";15.438379;50.695027;439;"Jablonec nad Jizerou";"Jablonec nad Jizerou";"ASNS";"POINT (15.438379 50.695027)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P4JDRO01";15.22405;50.82287;993;"Josefuv Dul";"Josefuv Dul, Rozmezí";"ASNS";"POINT (15.22405 50.82287)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P4KJEZ01";15.29299;50.80763;775;"Korenov";"Korenov, Jezdecká";"ASS";"POINT (15.29299 50.80763)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P4KJIC01";15.304489;50.840495;920;"Korenov";"Korenov, Jizerská cesta";"ASS";"POINT (15.304489 50.840495)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P4KKUR01";15.282713;50.831339;880;"Korenov";"Korenov, Kurovec";"ASS";"POINT (15.282713 50.831339)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P4KLAS01";15.35118;50.832423;945;"Korenov";"Korenov, Lasicí";"ASS";"POINT (15.35118 50.832423)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P4KOZA01";15.263056;50.594444;744;"Kozákov";"Kozákov";"ASNS";"POINT (15.263056 50.594444)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"P4POLA01";14.844278;49.455925;680;"Chotciny";"Chotciny, Polánka";"ASNS";"POINT (14.844278 49.455925)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"U1BILI01";13.775657;50.539526;270;"Bílina";"Bílina";"MSS";"POINT (13.775657 50.539526)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"U1BOLR01";13.415082;50.537395;600;"Bolebor";"Bolebor";"MSS";"POINT (13.415082 50.537395)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"U1BOURTT";13.70631;50.68494;860;"Bournák";"Bournák";"TOTAL";"POINT (13.70631 50.68494)";NA;NA;NA;NA;NA;NA;NA;NA;NA
"U1CEJI01";13.58558;50.68706;740;"Ceský Jiretín";"Ceský Jiretín, Fláje";"MSS";"POINT (13.58558 50.68706)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"U1CHOM01";13.39711;50.46225;362;"Chomutov";"Chomutov";"MSS";"POINT (13.39711 50.46225)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"U1CITO01";13.8164;50.3361;235;"Cítoliby";"Cítoliby";"MSS";"POINT (13.8164 50.3361)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"U1DLAZ01";13.95222;50.47;278;"Dlažkovice";"Dlažkovice";"MSS";"POINT (13.95222 50.47)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"U1DOKS01";14.17;50.45889;158;"Doksany";"Doksany";"AMS1";"POINT (14.17 50.45889)";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres"
"U1DUBI01";13.80214;50.68056;402;"Dubí";"Dubí";"ASS";"POINT (13.80214 50.68056)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"U1HORB01";14.465;50.3422;158;"Horín";"Horín";"MSS";"POINT (14.465 50.3422)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"U1HRIV01";13.732;50.292153;270;"Hrivice";"Hrivice";"ASS";"POINT (13.732 50.292153)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
"U1HROB01";13.71953;50.654;360;"Hrob";"Hrob, Križanov";"ASS";"POINT (13.71953 50.654)";NA;NA;NA;NA;"prec";"snow";NA;NA;NA
